arrivalFloor arrivalTime partySize destinationFloor clientID
10 33284 1 6 2414
6 33308 1 8 2407
8 33326 1 5 2420
0 33334 1 4 2421
3 33351 1 0 2402
4 33353 1 2 2401
9 33377 1 2 2417
0 33394 1 8 2425
10 33396 1 5 2422
5 33399 1 8 2413
8 33415 1 5 2424
0 33449 1 6 2429
9 33481 1 10 2428
10 33492 1 3 2430
8 33510 1 6 2432
0 33513 1 9 2433
7 33513 1 10 2418
9 33557 1 8 2434
10 33560 1 7 2435
6 33566 1 4 2423
0 33573 1 7 2437
2 33589 1 10 2419
1 33596 1 4 2405
0 33610 1 6 2442
8 33622 1 3 2436
9 33637 1 5 2439
10 33652 1 0 2440
5 33657 1 10 2431
0 33677 1 2 2445
4 33701 1 9 2427
3 33710 1 5 2426
8 33717 1 1 2446
0 33722 1 4 2450
9 33749 1 7 2447
10 33750 1 1 2448
7 33754 1 0 2438
0 33782 1 4 2454
8 33801 1 0 2453
6 33802 1 7 2441
9 33835 1 5 2455
0 33843 1 9 2458
10 33850 1 7 2456
0 33896 1 6 2462
8 33903 1 4 2459
5 33910 1 10 2449
9 33921 1 6 2461
10 33935 1 6 2463
0 33953 1 10 2464
2 33964 1 7 2443
7 33982 1 10 2457
8 34003 1 9 2465
9 34009 1 5 2467
0 34019 1 5 2469
10 34026 1 6 2468
6 34057 1 2 2460
4 34070 1 10 2451
3 34072 1 8 2452
0 34078 1 1 2474
1 34087 1 0 2444
8 34089 1 9 2472
9 34097 1 4 2473
10 34108 1 5 2475
5 34130 1 8 2466
0 34138 1 10 2479
8 34178 1 0 2481
9 34182 1 8 2482
0 34207 1 4 2485
10 34211 1 9 2483
7 34216 1 5 2471
8 34252 1 2 2486
9 34253 1 1 2487
0 34259 1 2 2488
6 34303 1 3 2476
10 34305 1 8 2489
0 34315 1 7 2493
8 34332 1 9 2491
2 34343 1 10 2470
9 34360 1 10 2492
0 34386 1 5 2496
5 34388 1 8 2484
10 34388 1 4 2495
8 34402 1 2 2497
3 34429 1 1 2478
9 34432 1 1 2499
7 34434 1 4 2490
0 34444 1 7 2500
4 34467 1 8 2477
10 34475 1 0 2502
8 34496 1 6 2503
0 34496 1 2 2507
9 34529 1 10 2505
6 34538 1 2 2494
10 34557 1 0 2509
0 34560 1 9 2511
8 34584 1 2 2510
9 34613 1 8 2512
5 34618 1 6 2501
0 34631 1 4 2515
10 34641 1 4 2514
1 34656 1 3 2480
7 34666 1 4 2506
8 34667 1 10 2516
0 34685 1 10 2519
9 34694 1 6 2517
10 34730 1 4 2520
2 34734 1 4 2498
0 34743 1 3 2524
8 34749 1 5 2523
9 34783 1 5 2525
3 34789 1 9 2504
6 34789 1 2 2513
0 34801 1 7 2528
10 34822 1 6 2526
4 34844 1 10 2508
8 34860 1 10 2529
5 34862 1 8 2518
9 34863 1 6 2530
0 34872 1 4 2533
7 34908 1 10 2522
10 34918 1 6 2534
0 34935 1 1 2539
8 34957 1 10 2536
9 34958 1 4 2538
0 34991 1 8 2542
10 35010 1 6 2541
6 35030 1 0 2532
9 35040 1 10 2544
8 35053 1 7 2543
0 35066 1 7 2545
10 35091 1 4 2546
5 35099 1 6 2537
9 35123 1 10 2548
0 35128 1 10 2550
2 35133 1 7 2527
3 35147 1 4 2531
7 35151 1 3 2540
8 35155 1 0 2549
4 35167 1 9 2535
1 35168 1 10 2521
10 35175 1 5 2551
0 35202 1 7 2554
9 35208 1 1 2553
8 35253 1 10 2558
10 35259 1 3 2561
6 35262 1 10 2547
0 35265 1 10 2562
9 35294 1 3 2563
0 35321 1 6 2567
8 35322 1 4 2564
5 35347 1 0 2552
10 35352 1 2 2565
7 35364 1 9 2557
0 35381 1 9 2569
9 35406 1 4 2568
8 35411 1 5 2570
0 35445 1 1 2574
10 35456 1 1 2572
6 35492 1 1 2566
9 35495 1 6 2575
0 35498 1 9 2577
8 35507 1 0 2576
2 35509 1 4 2555
4 35521 1 1 2559
3 35535 1 8 2556
0 35547 1 7 2581
10 35560 1 0 2578
8 35569 1 10 2582
9 35576 1 7 2580
0 35600 1 8 2586
5 35603 1 0 2571
7 35604 1 6 2573
9 35647 1 5 2589
8 35649 1 0 2588
0 35658 1 4 2590
10 35669 1 7 2587
1 35696 1 2 2560
0 35729 1 4 2595
9 35738 1 4 2593
8 35744 1 0 2594
6 35758 1 2 2579
10 35759 1 1 2596
0 35785 1 5 2598
9 35828 1 5 2599
8 35828 1 4 2600
7 35828 1 3 2592
5 35830 1 4 2591
0 35844 1 4 2603
10 35850 1 0 2602
3 35875 1 5 2585
4 35880 1 1 2584
0 35896 1 1 2608
2 35897 1 0 2583
9 35902 1 0 2604
8 35926 1 4 2605
0 35952 1 10 2612
10 35958 1 5 2609
6 35984 1 4 2601
8 36009 1 6 2615
0 36009 1 1 2616
9 36012 1 5 2614
5 36042 1 7 2607
10 36044 1 3 2617
7 36060 1 3 2606
0 36082 1 4 2620
8 36092 1 7 2619
9 36100 1 6 2621
10 36134 1 8 2623
0 36139 1 10 2625
9 36186 1 10 2627
8 36191 1 10 2626
4 36210 1 10 2611
0 36212 1 7 2629
1 36233 1 7 2597
10 36237 1 5 2628
3 36237 1 9 2610
6 36242 1 4 2618
2 36262 1 10 2613
9 36263 1 10 2630
0 36277 1 9 2633
5 36285 1 2 2622
8 36287 1 3 2631
7 36294 1 6 2624
10 36320 1 2 2635
0 36342 1 5 2640
9 36356 1 8 2639
8 36364 1 6 2642
10 36406 1 3 2644
0 36407 1 6 2645
9 36443 1 10 2646
0 36459 1 4 2649
8 36473 1 7 2647
10 36486 1 5 2648
6 36499 1 9 2637
0 36504 1 1 2651
9 36514 1 5 2650
5 36526 1 7 2641
7 36538 1 9 2643
8 36551 1 4 2652
0 36561 1 9 2655
4 36571 1 8 2632
3 36577 1 0 2636
10 36592 1 7 2653
9 36596 1 0 2656
2 36602 1 6 2638
0 36623 1 9 2660
8 36648 1 9 2659
0 36680 1 1 2666
10 36680 1 9 2663
9 36696 1 7 2664
1 36717 1 7 2634
8 36738 1 4 2667
0 36740 1 2 2668
5 36751 1 4 2657
7 36751 1 9 2658
10 36769 1 9 2669
6 36776 1 10 2654
9 36789 1 3 2670
0 36805 1 2 2673
8 36815 1 2 2672
0 36869 1 10 2679
10 36872 1 4 2676
9 36888 1 2 2678
8 36902 1 10 2680
4 36910 1 2 2661
0 36935 1 3 2681
3 36935 1 9 2662
2 36956 1 5 2665
10 36965 1 3 2682
8 36981 1 7 2684
5 36987 1 7 2674
0 36998 1 10 2686
9 37000 1 2 2683
7 37000 1 2 2675
6 37030 1 8 2677
10 37043 1 9 2689
0 37062 1 10 2692
8 37066 1 2 2690
9 37081 1 1 2693
0 37118 1 1 2697
10 37136 1 6 2696
8 37154 1 1 2698
9 37174 1 4 2699
0 37177 1 8 2700
7 37227 1 1 2694
5 37227 1 9 2691
0 37230 1 9 2704
8 37236 1 2 2702
10 37237 1 5 2701
1 37238 1 3 2671
4 37261 1 2 2685
6 37269 1 9 2695
9 37274 1 0 2703
0 37298 1 5 2707
3 37306 1 1 2687
10 37321 1 1 2709
2 37322 1 10 2688
8 37323 1 0 2708
0 37362 1 9 2714
9 37378 1 4 2713
8 37417 1 6 2718
10 37419 1 2 2716
0 37420 1 6 2719
9 37470 1 4 2720
5 37480 1 1 2706
7 37483 1 1 2705
0 37487 1 5 2723
8 37497 1 5 2721
10 37502 1 4 2722
6 37530 1 8 2712
0 37541 1 1 2727
9 37560 1 1 2724
8 37591 1 0 2728
10 37594 1 4 2729
0 37597 1 10 2731
4 37636 1 6 2711
9 37642 1 4 2732
3 37643 1 5 2715
0 37656 1 2 2735
10 37681 1 5 2734
8 37688 1 1 2733
0 37707 1 10 2739
2 37719 1 5 2717
7 37723 1 8 2726
9 37738 1 4 2737
5 37747 1 0 2725
1 37767 1 5 2710
0 37768 1 3 2742
6 37773 1 8 2730
10 37779 1 3 2740
8 37780 1 7 2741
0 37835 1 9 2748
9 37853 1 10 2745
8 37863 1 4 2751
10 37866 1 0 2750
0 37877 1 3 2752
3 37934 1 7 2738
0 37941 1 3 2756
9 37943 1 4 2753
10 37944 1 3 2755
8 37950 1 7 2754
5 37971 1 7 2746
7 37984 1 3 2744
0 37999 1 10 2758
4 38018 1 8 2736
6 38025 1 2 2749
10 38030 1 4 2760
9 38033 1 2 2759
8 38035 1 4 2761
2 38063 1 8 2743
0 38065 1 3 2764
0 38112 1 6 2771
8 38120 1 1 2769
10 38129 1 6 2767
9 38134 1 7 2768
0 38177 1 10 2772
5 38214 1 10 2762
8 38219 1 3 2773
7 38220 1 2 2763
10 38223 1 3 2774
9 38232 1 1 2775
0 38240 1 10 2776
6 38258 1 2 2766
0 38287 1 4 2782
10 38303 1 1 2780
1 38304 1 9 2747
8 38308 1 6 2778
3 38323 1 6 2757
9 38324 1 4 2781
0 38336 1 5 2784
4 38381 1 2 2765
10 38392 1 9 2785
2 38406 1 4 2770
8 38407 1 10 2787
0 38411 1 5 2790
9 38414 1 2 2789
7 38454 1 3 2779
0 38470 1 5 2795
10 38478 1 2 2792
5 38487 1 0 2777
6 38497 1 9 2783
8 38500 1 10 2794
9 38529 1 10 2796
0 38534 1 5 2798
10 38563 1 1 2799
0 38583 1 5 2804
8 38598 1 0 2802
9 38630 1 3 2803
0 38644 1 1 2806
3 38667 1 0 2788
10 38668 1 4 2805
8 38684 1 0 2807
7 38696 1 0 2797
0 38706 1 2 2809
9 38724 1 5 2808
5 38744 1 4 2800
10 38761 1 9 2811
6 38764 1 7 2801
2 38768 1 0 2793
0 38775 1 1 2814
4 38776 1 1 2791
8 38782 1 2 2812
9 38820 1 6 2815
1 38826 1 4 2786
0 38835 1 6 2820
10 38836 1 4 2817
8 38871 1 6 2822
0 38891 1 1 2825
9 38912 1 5 2823
10 38916 1 2 2826
0 38943 1 6 2828
7 38948 1 5 2813
8 38977 1 4 2827
5 38988 1 6 2816
9 38992 1 3 2829
0 38996 1 6 2831
10 38998 1 6 2830
6 39010 1 0 2818
3 39014 1 2 2810
0 39053 1 2 2836
8 39076 1 2 2833
9 39082 1 7 2835
10 39089 1 5 2837
2 39112 1 1 2819
4 39113 1 7 2821
0 39137 1 10 2840
9 39156 1 5 2842
10 39170 1 4 2843
8 39179 1 0 2841
7 39193 1 1 2832
0 39200 1 9 2846
5 39229 1 1 2834
9 39241 1 7 2847
6 39246 1 4 2838
8 39257 1 6 2849
10 39260 1 1 2848
0 39268 1 6 2851
0 39326 1 8 2857
9 39333 1 6 2853
1 39335 1 4 2824
8 39338 1 2 2855
10 39347 1 0 2856
3 39367 1 9 2839
0 39397 1 10 2858
9 39414 1 0 2859
7 39421 1 0 2850
8 39429 1 4 2861
2 39437 1 8 2844
10 39443 1 3 2862
0 39448 1 7 2864
5 39478 1 7 2852
6 39479 1 0 2854
4 39481 1 6 2845
0 39498 1 10 2870
8 39503 1 10 2867
9 39507 1 8 2865
10 39538 1 5 2869
0 39564 1 5 2874
9 39575 1 1 2876
8 39595 1 9 2875
0 39611 1 6 2878
10 39631 1 3 2877
7 39654 1 6 2866
9 39661 1 7 2879
0 39670 1 4 2881
8 39694 1 10 2880
6 39706 1 5 2872
3 39711 1 2 2863
10 39714 1 0 2882
5 39726 1 9 2871
0 39743 1 5 2885
9 39753 1 8 2884
8 39779 1 9 2886
0 39789 1 3 2891
2 39795 1 9 2868
10 39799 1 5 2889
4 39846 1 9 2873
0 39851 1 2 2894
9 39859 1 10 2892
8 39861 1 4 2893
1 39878 1 7 2860
7 39900 1 9 2883
10 39904 1 0 2896
0 39915 1 2 2898
6 39923 1 8 2887
9 39937 1 5 2899
8 39946 1 3 2900
0 39971 1 8 2904
5 39983 1 2 2890
10 39994 1 1 2903
9 40018 1 2 2906
8 40030 1 10 2907
0 40039 1 7 2908
3 40083 1 7 2888
9 40099 1 5 2911
10 40101 1 1 2910
0 40103 1 1 2913
8 40125 1 0 2912
7 40140 1 10 2902
2 40144 1 4 2895
0 40158 1 3 2917
6 40178 1 0 2905
10 40181 1 7 2916
9 40183 1 3 2915
5 40203 1 8 2909
0 40211 1 8 2921
8 40221 1 6 2918
4 40228 1 1 2897
10 40268 1 4 2923
0 40269 1 9 2926
9 40284 1 0 2924
8 40316 1 2 2927
0 40324 1 6 2930
10 40363 1 5 2929
0 40370 1 9 2933
9 40371 1 8 2931
7 40381 1 8 2919
1 40393 1 10 2901
8 40407 1 7 2932
0 40418 1 6 2935
5 40423 1 8 2925
6 40437 1 9 2922
10 40442 1 9 2934
3 40450 1 8 2914
9 40461 1 8 2936
2 40474 1 3 2920
0 40480 1 3 2940
8 40498 1 7 2939
9 40537 1 4 2945
10 40537 1 2 2943
0 40544 1 2 2947
8 40584 1 3 2948
4 40594 1 10 2928
0 40605 1 2 2951
7 40625 1 0 2937
9 40636 1 7 2949
10 40638 1 4 2950
5 40645 1 4 2941
0 40664 1 2 2954
8 40679 1 5 2952
6 40683 1 1 2942
9 40717 1 4 2956
0 40725 1 2 2959
10 40731 1 1 2957
8 40763 1 2 2960
0 40770 1 6 2963
3 40798 1 9 2944
9 40807 1 7 2962
10 40818 1 4 2964
2 40824 1 1 2946
0 40828 1 2 2966
7 40852 1 4 2955
8 40858 1 10 2965
9 40876 1 10 2968
5 40883 1 10 2958
0 40885 1 4 2971
10 40906 1 0 2969
1 40924 1 5 2938
6 40932 1 7 2961
8 40939 1 3 2973
4 40941 1 9 2953
0 40947 1 10 2976
9 40975 1 7 2974
10 40989 1 0 2977
8 41024 1 4 2980
0 41025 1 10 2982
9 41075 1 10 2983
10 41079 1 5 2984
0 41086 1 10 2986
7 41113 1 4 2972
8 41115 1 3 2985
5 41117 1 3 2975
0 41150 1 9 2989
9 41151 1 6 2987
10 41155 1 6 2988
6 41169 1 10 2979
3 41170 1 7 2967
2 41190 1 5 2970
8 41194 1 0 2991
0 41206 1 6 2993
9 41230 1 3 2994
10 41238 1 7 2995
0 41271 1 2 3000
4 41281 1 7 2981
8 41288 1 10 2999
9 41320 1 4 3001
10 41333 1 2 3002
5 41335 1 9 2992
0 41336 1 1 3003
7 41359 1 5 2990
8 41389 1 10 3005
6 41397 1 1 2996
0 41397 1 1 3009
10 41407 1 6 3007
9 41408 1 8 3006
0 41449 1 7 3013
1 41464 1 2 2978
8 41481 1 5 3011
3 41490 1 1 2997
10 41501 1 5 3014
9 41513 1 7 3015
0 41516 1 3 3016
2 41532 1 10 2998
0 41561 1 9 3022
8 41567 1 2 3018
10 41581 1 8 3020
5 41582 1 2 3008
9 41598 1 10 3021
4 41599 1 10 3004
7 41606 1 4 3010
0 41611 1 4 3024
6 41628 1 8 3012
8 41663 1 7 3025
0 41673 1 9 3031
10 41676 1 0 3026
9 41698 1 3 3028
0 41732 1 7 3034
8 41752 1 6 3033
10 41778 1 4 3035
0 41798 1 6 3037
9 41799 1 2 3036
5 41841 1 4 3027
8 41846 1 9 3038
3 41852 1 1 3019
6 41856 1 2 3032
10 41862 1 0 3039
7 41865 1 4 3030
0 41869 1 5 3040
2 41872 1 7 3023
9 41896 1 6 3041
0 41930 1 4 3048
8 41939 1 9 3043
10 41942 1 2 3046
4 41963 1 6 3029
1 41981 1 7 3017
9 41991 1 7 3050
0 41999 1 6 3051
8 42012 1 5 3052
10 42031 1 6 3053
0 42055 1 6 3057
9 42062 1 8 3056
5 42086 1 9 3042
6 42098 1 3 3045
8 42103 1 6 3058
10 42104 1 7 3059
7 42113 1 1 3047
0 42125 1 8 3060
9 42151 1 7 3061
0 42191 1 7 3067
8 42196 1 6 3064
3 42206 1 5 3044
10 42213 1 0 3065
9 42238 1 3 3068
0 42245 1 2 3069
2 42269 1 8 3049
8 42282 1 2 3070
5 42303 1 9 3062
10 42304 1 4 3072
0 42306 1 7 3074
9 42319 1 7 3073
6 42341 1 1 3063
7 42341 1 2 3066
8 42361 1 1 3076
0 42366 1 1 3079
4 42368 1 1 3054
10 42381 1 8 3078
9 42412 1 5 3080
0 42425 1 3 3084
1 42439 1 7 3055
8 42449 1 10 3083
10 42472 1 1 3086
0 42479 1 4 3088
9 42520 1 5 3087
0 42529 1 4 3092
8 42533 1 1 3090
6 42554 1 5 3081
5 42554 1 10 3077
10 42558 1 3 3091
7 42564 1 8 3082
3 42574 1 7 3071
0 42580 1 1 3094
9 42623 1 7 3093
8 42625 1 7 3095
2 42628 1 9 3075
10 42639 1 9 3098
0 42643 1 2 3101
0 42698 1 5 3106
9 42704 1 4 3102
10 42729 1 7 3105
8 42735 1 1 3103
4 42747 1 8 3085
0 42766 1 9 3107
6 42780 1 5 3096
7 42784 1 0 3099
5 42799 1 2 3097
9 42803 1 3 3108
8 42807 1 1 3110
10 42809 1 6 3109
0 42835 1 2 3112
8 42880 1 0 3117
10 42892 1 6 3118
0 42897 1 2 3119
9 42908 1 3 3116
3 42930 1 9 3100
0 42966 1 9 3122
8 42985 1 1 3120
1 42986 1 2 3089
9 42989 1 4 3123
10 42996 1 6 3121
2 43000 1 6 3104
7 43012 1 6 3114
6 43017 1 5 3113
0 43028 1 1 3125
5 43044 1 0 3115
8 43068 1 2 3126
0 43082 1 3 3133
9 43088 1 0 3128
10 43090 1 3 3129
4 43141 1 1 3111
0 43143 1 5 3136
8 43168 1 9 3135
10 43174 1 8 3138
9 43180 1 10 3137
